,V1,Unnamed0,customer_id,review_id,product_id,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,score,export,Star normalization,Normalization of comment scores,Help rating weights,Help normalize rating weights,Total score1,Total score2,Total score3,Total score4
5327,7120,7120,48262590,R1LQGEG7T2LJNJ,B0009XH6WI,197856712,andis 1600w quiet hangup hair dryer with night light,5,0,0,N,Y,Works Great,"I am very happy with this hair dryer. I must agree with others, though, the night light is very bright. I read other reviewers who said it was bright, but I couldn't imagine such a small light being so bright. My dryer is in a bathroom off the bedroom and it lights up all the bathroom and part of the bedroom. I covered the light with 2 thickness of duck tape and it is still very bright. I like having the night light, but it could be a &#34;bit&#34; dimmer. The dryer works fine and I like having a place to hang the cord on the dryer so it doesn't lay on the sink. That is a great feature.",5/5/2013,0.50636094,3,1.0,0.693988438,1.0,0.0,0.745322762,0.785156115,0.719855537,0.850456693
5328,7121,7121,33705214,ROOBF8MG6BK9X,B001QTW2FK,328811288,conair minipro tourmaline ceramic styler / hair dryer; pink,5,0,0,N,Y,Great Travel Dryer!,"Fantastic little hair dryer I bought for my trip later this year. I've only been able to work it on the 250 setting here in Australia, but it seems great so far. Make sure if you're Australian and you plug it in with the adapter that you don't put it on high! I didn't read the instructions and nearly blew it up haha. Can only be used on low here, but that's fine as it's for my trip to the US anyways. Was quite powerful and I think it'll be perfect.",5/5/2013,-0.007690612,5,1.0,0.557628441,1.0,0.0,0.704782935,0.748775268,0.67665669,0.820893846
5329,7123,7123,34979700,R3HMFUVEZOJ10B,B000E8PG98,676407800,conair 1875 watt cord-keeper hair dryer; pink,5,0,0,N,Y,Great hairdryer for the price,"I use this hairdryer 3-4 times a week. Great power and is quite nice...plus it's in my favorite color, red.",5/5/2013,0.107723495,2,1.0,0.588243789,1.0,0.0,0.713884878,0.756943443,0.686355632,0.827531253
5330,7124,7124,16093538,R1H6UAAW3CT687,B000H0XV3G,963066492,vidal sassoon vs547 1875w tourmaline ceramic hair dryer,5,2,2,N,Y,Great hair dryer,I always bought this particular model at Wal Mart.  Wal Mart no longer carries this dryer.  This dryer lasts much longer then any other hair dryer I have used.  That is why I keep buying the Vidal Sassoon Ion dryer.,5/5/2013,-0.062969823,2,1.0,0.542964789,1.318080836,0.123287146,0.720617866,0.761297182,0.694609779,0.827984586
5331,7126,7126,41365213,R344ZNHMEPPOMB,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,0,0,N,Y,It just a regular hairdryer,"Its good, dryes my hair really fast and its cute too! I got 2 one for me and one for my friend she loves it as well!",5/5/2013,0.244601146,17,1.0,0.624552669,1.0,0.0,0.724679508,0.766630652,0.697858286,0.835403019
5332,7127,7127,15631908,R1PRGS3D7DEZDT,B000XE6C3M,772841097,"ovente seductive ceramic ionic tourmaline lightweight professional hair dryer, red (3600)",4,2,2,N,Y,Powerful and pretty quiet,Dries hair fast. Quieter than my previous drier. Thought it was a little strange that the drier was just in a box with no packing. But it was in good shape.,5/4/2013,0.185074931,2,0.75,0.608762435,1.318080836,0.123287146,0.605429506,0.628851994,0.590454473,0.667249515
5333,7128,7128,50353287,R3HLYFMUEMRJ6M,B0002G214U,685652978,conair soft bonnet hair dryer 1 ea,4,0,0,N,Y,does the trick!,"I use foam rollers to style my hair overnight; and sometimes they're not quite dry in the morning.  So I pop on the bonnet of this hair dryer and voila!  Half an hour later my hair is all dry!<br /><br />This product is pretty lightweight so it's easy to travel with, and it seems pretty well made.  I've used it about a dozen times without any problems.<br /><br />One thing I'll say though is that it's kind of hard to squish all the stuff back inside the carrying case ...",5/4/2013,0.441967308,3,0.75,0.676907047,1.0,0.0,0.605494465,0.6305988,0.589444152,0.671753448
5334,7130,7130,17867572,R2RPVFF0PDQS0P,B00440ZZKW,734632472,t3 featherweight journey travel hair dryer,5,1,2,N,Y,Great little travel dryer,I bought this for a trip to Italy and it worked great for me.  It's very small but also very powerful.  I have a lot of thick curly hair so a need a good hairdryer.  I also bought the diffuser attachment.  I actually think it's better than the hairdryer I use at home!  You will need an adaptor but it has a voltage converter so it works much better than hairdryers that don't have a voltage converter.  Worth the extra bucks.,5/4/2013,0.543898263,1,1.0,0.703945784,1.159040418,0.061643573,0.758380299,0.796029823,0.734309291,0.857750356
5335,7131,7131,43746282,R3A5KALD9OPEA9,B004INUY06,303775294,"conair infiniti pro 1875 watt salon performance ac motor styling hair dryer with twist folding handle, blue",5,8,9,N,Y,So nice bought it twice,"I first used this hair dryer at a friend's cabin and I was hooked. The motor is quiet, the dryer itself is pretty light, the blow is intense, and the best part? It gets super hot. You can barely hold your hand under it for too long. I immediately went home and bought it online. I have a medium bob and the dry time was cut in half. My hair seemed fuller and shinier. My roommate was so jealous that she ran out and bought one as well. We both are big into hair tools and are now the biggest fan of this hair dryer. I came upon it in Costco for such a good deal, that I bought another one!<br /><br />The only downside to this dryer, is that it does not come with the defuser attachment. Please, Conair, gimme a defuser!<br /><br />I would recommend this dryer to anyone with hair.",5/3/2013,0.43037104,0,1.0,0.67383096,1.8,0.31007751899999997,0.790120642,0.821111433,0.770306857,0.871916009
5336,7132,7132,14060820,R3GO2T8MKX3N3V,B0009XH6UU,486589264,andis pro style soft grip 1600 watt hair dryer,5,0,0,N,Y,It was just what my wife wanted.,My wife used it at a hotel for several days and wanted one for home use.  It met and exceeded her expectations,5/3/2013,0.188067618,6,1.0,0.60955629,1.0,0.0,0.720221085,0.762629618,0.693107433,0.832151804
5337,7133,7133,13462361,R1KQ2BSYCD98H2,B00092M2VO,238410319,andis 1875 watt professional ceramic ionic hair dryer,5,0,0,N,Y,I LOVE THE BLOWDRIER !!!!!!,I purchased this hairdryer because it's the one my beautician uses !I LOVED how fast it was to blowdry my hair !!I got the travel one too !! LOVE IT LOVE !! FAST SHIPPING TOO !! THANK YOU !!,5/3/2013,0.117614547,1,1.0,0.590867541,1.0,0.0,0.71466492,0.75764346,0.687186837,0.828100083
5338,7134,7134,22978559,RTJ79C9TM7BK0,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",5,0,0,N,Y,One of the best hair dryers!,"I LOVE this hair dryer! I bought one for myself and others as gifts after trying this at a Marriott hotel. It dries my hair so fast and for the price you can't beat that! It is light and love the retractible cord. After a while you have to push the cord in yourself but I've had it for over a year and use it everyday so it is definitely durable. I wish it came with a diffuser and other nozzles like some of the other hairdryers but if your looking for an inexpensive but reliable product, this is it!",5/2/2013,0.541059006,6,1.0,0.703192628,1.0,0.0,0.748059168,0.787611793,0.722771425,0.852452162
5339,7136,7136,20321721,R3POY8JRMBPOD4,B0009XH6VE,223051644,andis hangup 1600w wall mount hair dryer,5,0,0,N,Y,"Have had this dryer since 2005, it's great",After 8 years this dryer finally became brittle and began chipping near the fan so it was time for a new one.  I had no reservations  buying this same make & model..matter of fact I bought two this time....one will stay in the luggage ready to hit the road.,5/2/2013,-0.080626042,1,1.0,0.538281208,1.0,0.0,0.699031003,0.743613426,0.670527487,0.816699366
5340,7137,7137,32826693,RNM72XACDNTQ1,B00005O0MZ,694290590,conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer,5,0,0,N,Y,works great,"works great for me, i dont need anything fancy but this one has everything i needed. the attachments help for random things as well",5/2/2013,0.143884024,4,1.0,0.59783592,1.0,0.0,0.716736619,0.759502623,0.689394419,0.829610827
5341,7138,7138,51874752,R17VQG9VY68QCL,B000H0XV3G,963066492,vidal sassoon vs547 1875w tourmaline ceramic hair dryer,4,0,0,N,Y,Great hair dryer,This replaced my very old Sassoon Quiet Dryer. It dries my hair very similarly- it gets plenty hot but doesn't blow too hard so that I can style with a round brush while drying.  The only thing I don't like it is too loud- I plug up my ears while using it.,5/1/2013,0.242305623,3,0.75,0.623943746,1.0,0.0,0.589748476,0.616468191,0.572665379,0.660271004
5342,7139,7139,29904835,R32WMC10UWBZ7K,B00070E8IS,531479992,elchim professional 2001 classic hair dryer (colors may vary),4,3,3,N,Y,Great Dryer,"I am a hairstylist and demand high performance from my tools. This dryer is quiet, light weight and gets the job done fast. The only downfall is there is no cool shot button.",5/1/2013,0.294010445,1,0.75,0.637659237,1.4515449930000002,0.175017439,0.622493948,0.643457309,0.609091143,0.677823475
5343,7141,7141,50161970,R1VL49VZ2W418M,B000XE6C3M,772841097,"ovente seductive ceramic ionic tourmaline lightweight professional hair dryer, red (3600)",5,0,0,N,Y,Powerful,Dries my thick hair in no time.  I love it and wish I would have bought it sooner.  It's worth the money.,5/1/2013,-0.045383507,2,1.0,0.547629827,1.0,0.0,0.701810348,0.746107638,0.673489129,0.818726146
5344,7142,7142,51426759,RDY90CO1QG93Z,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,0,0,N,Y,Works Perfectly Super Quiet,"This does exactly what I need it to, it's really quiet which is nice, but still does it's job. Quick drying process and I have notoriously hard to dry hair, so I'm please with this purchase. It doesn't get too hot like other dryers I haven't had any issues with burning myself by staying on one spot too long.",5/1/2013,0.181005819,14,1.0,0.607683041,1.0,0.0,0.719664168,0.762129835,0.692513987,0.831745683
5345,7143,7143,19292687,R28W50PH2K79UK,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",5,0,0,N,Y,Excellent Blow Dryer,This is one of the best blow dryers we have purchased.  I am going to buy another one to keep in our travel bag.,5/1/2013,-0.001967062,7,1.0,0.5591467,1.0,0.0,0.705234314,0.74918034,0.677137675,0.821223005
5346,7144,7144,53020519,R1513KBK4NJSAV,B00005O0MZ,694290590,conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer,5,0,0,N,Y,Great product - great price,Works as advertised.  Can't beat the price for a quality product such as this one.  One of the better buys out there.,5/1/2013,0.130173729,5,1.0,0.594199055,1.0,0.0,0.715655379,0.758532308,0.688242261,0.828822355
5347,7145,7145,30095551,R156MN13MIO14K,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",4,0,0,N,Y,Great hair dryer,"Love the multiple heat and speed settings.  After 3 months though, I have noticed that some air leak out from the base of the handle, where it meets the cord.  Maybe the plastic fitting became loose from hanging the hair dryer on a hook.",4/30/2013,0.09441469,15,0.75,0.584713426,1.0,0.0,0.578085302,0.606001542,0.560237213,0.651765871
5348,7146,7146,24248146,R1BLHJ9ORO2,B000HK1NK4,791081896,hello kitty 1875 watt hair dryer,5,0,0,N,Y,Daughter brought me for a joke and I love it,It has a lot of power.  Easy to hold and small enough to be easy to pack for a trip,4/30/2013,0.2133738,0,1.0,0.61626914,1.0,0.0,0.722216815,0.764420607,0.695234064,0.83360715
5349,7149,7149,41216592,R3QV0Y89POQAI5,B001BOFISS,341174535,andis 81290 tourmaline ionic/ceramic 1875 watt hair dryer,5,4,4,N,Y,LOVE this blow dryer!,"The settings are wonderful and my hair did feel a lot softer after using! The heat setting are great too... I like the option of having cool, warm and hot... the dryer is super powerful and definitely cut down on drying time. And the retractable cord is great! I would definitely recommend this blow dryer to a friend!",4/30/2013,0.413263029,0,1.0,0.6692928,1.5591760030000001,0.216734885,0.773481924,0.807458079,0.751759463,0.863156695
5350,7151,7151,66191,R2YK0TWCCBM5Z6,B001AFFBCG,392681682,revlon 1875w compact travel hair dryer,5,1,1,N,Y,great little dryer,ive always really liked the travel sized blow dryers. and this one is wonderful not to heavy and drys my hair in half the time.,4/30/2013,0.080705568,1,1.0,0.581076873,1.150514998,0.058339145999999995,0.721310106,0.762807918,0.694778719,0.830837117
5351,7153,7153,47260362,R2008Z523426D9,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,1,1,N,Y,"Smooth hair with volume, and my eardrums are intact.","My old hair dryer died a rather spectacular death with sparks and smoke.  I hadn't researched hair dryers before, and I only wanted something that would dry my hair.  So I randomly picked a conair from a local store.  I used it a few times and was not happy with the results for the conair.  It turned out to be loud as all get out, and my hair turned out flat.  I felt like I was in a deafening windstorm.  So now I had a criteria for research:  Something that was quiet and didn't blow my hair into a limp state.  That's what lead me to this Remington.  It shipped and got here quickly.  Yes, it smelled a bit funny as all new hair appliances do when first used, but I was impressed.  It was easy to handle.  I liked that I didn't have to keep sliding buttons up and down to change settings like my old hair dryer.  It was relatively quiet as hair dryers go.  The drying process went very quickly.  My hair had plenty of volume with a smooth, soft feeling when all was said and done.  I'm very happy.  No flat hair and my ears aren't ringing.  I highly recommend the Remington hair dryer.",4/30/2013,0.305909665,16,1.0,0.640815687,1.150514998,0.058339145999999995,0.739070456,0.778746233,0.713703975,0.843788492
5352,7154,7154,16270613,RGKXPRIPB4Z3Y,B0009XH6VO,223051644,andis hangup 1600w wall mount hair dryer,5,0,0,N,Y,replacefment,"Googled hair dryer, found it at Amazon.com one of my trusted sites. Ordered it and got it 4 days ago. It is better than the old one as this model has an led night light built in. Great Product. Working fine.<br /><br />Thanks<br />Amazon",4/30/2013,0.347437456,2,1.0,0.651831565,1.0,0.0,0.732789524,0.773908662,0.70650024,0.841317083
