,V1,Unnamed0,customer_id,review_id,product_id,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,score,export,Star normalization,Normalization of comment scores,Help rating weights,Help normalize rating weights,Total score
3572,5716,5716,19864706,R3UWDXVZIPRDZN,B0026ZD0WM,57056668,sunbeam 1632-040 global economizer hair dryer,5,0,0,N,Y,Love it!,It is very powerful and also smaller than my old hair dryer and so handles very well for my small hands.  It's always ready at a second's notice.,1/17/2014,0.275265505,0,1.0,0.632686857,1.0,0.0,0.727097803
3573,5717,5717,23252780,R2ZPW89M8BQ92B,B001UHN0OA,396337866,extracompact twinturbo 3500 2000 watt compact professional hair dryer,5,0,0,N,Y,Expensive Hair Dryer But Well Worth It!,This is a professional hair dryer. It dries hair quickly and it lasts and can be repaired. I would highly recommend it.,1/16/2014,0.329589065,1,1.0,0.647097008,1.0,0.0,0.73138194
3574,5719,5719,2475808,R3MPAAS0OL93Z1,B00BT7VOI0,407404113,panasonic nano-e nano care hair dryer eh-na95 | ac100v 50-60hz (japan model),5,2,3,N,Y,like it,very good i really like it also used for facial which is amazing. kinda expensive. but worth the money haha,1/16/2014,0.119980099,1,1.0,0.59149504,1.301029996,0.116678293,0.73396338
3575,5723,5723,49260602,REWIPC4116SDM,B002B8VE4U,74735317,travel smart by conair dual voltage 1875 watt hair dryer,5,0,1,N,Y,Perfect,"I LOVE this drier as it is compact, folds, takes little space in the suitcase and works well. I don't use it often as it stays in my suitcase and is ready for the next trip.",1/16/2014,0.204920882,2,1.0,0.614026875,1.0,0.0,0.72155019
3576,5724,5724,26485016,R1NGHWTYF8CVVF,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",5,0,0,N,Y,Good hair dryer!,"I discovered this hair dryer while on a vacation with my husband. It was a high end hotel that we stayed in. I was in need of a new dryer and the power this one emitted was exceptional. The retractable cord is a bonus. It's not the quietest hair dryer but, it isn't obnoxious, either. You gotta expect some noise with that much power. I love it.",1/16/2014,0.255583635,12,1.0,0.627465941,1.0,0.0,0.725545624
3577,5727,5727,12325112,R20S1BJ82US9RN,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,1,1,N,Y,Best dryer,"I am on my second one of these, I love them so much..I had the original for five years and it started to make a little noise..didn't want to be without one, so I ordered a second,..my best friend is still using it and I have my new one.",1/15/2014,0.137756365,5,1.0,0.596210465,1.150514998,0.058339145999999995,0.725809323
3578,5728,5728,50795183,RJNSYJEILESUE,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",5,0,0,N,Y,Nice size for travel,Purchased this travel iron after my previous one burned up.  This one is compact and I love the retractable cord.  I have VERY thick hair and was pleased to find a travel iron with 1875 watts.,1/15/2014,0.219901606,13,1.0,0.61800074,1.0,0.0,0.72273162
3579,5730,5730,14995872,RMGLR5WRZAFZ1,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,5,1,1,N,Y,Great Dryer,This dryer is different than any dryer I have had before. First off its very light. Second it doesn't ruin your hair like normal dryers do with high heat. This still produces heat but not like the old dryers that will burn your hair off.,1/15/2014,0.061232413,9,1.0,0.575911322,1.150514998,0.058339145999999995,0.719774388
3580,5738,5738,4157863,R20UXPE3CQXPCE,B000R858R0,664218299,conair the power of pink ionic hair dryer,5,1,1,N,Y,love this hair drier!,Bought this to replace my (extremely) old dryer. This thing is fantastic. It now only takes me 10 minutes to dry my hair (after its air dried for a while but still) and gotta love aa product that supports such a good cause.,1/14/2014,0.076114192,1,1.0,0.57985894,1.150514998,0.058339145999999995,0.720948015
3581,5739,5739,48335827,R2WHAVYGC70FNF,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,1,1,N,Y,This is a really good blow dryer.,"I needed a fast blow dryer that wasn't too expensive or really loud. This one did the trick. I've had it for awhile now and it's really held up. With me and my three teenage daughters using it, that's really saying something.",1/14/2014,0.143113195,6,1.0,0.597631446,1.150514998,0.058339145999999995,0.726231781
3582,5740,5740,25098035,R15MWOQ8KV1G5X,B00APV7OWG,443954263,onei mk-ii air ionique hair dryer with ionic generator for professional blowouts,5,0,0,N,Y,Great dryer,"I was looking for a lightweight and quiet dryer.  This is perfect.  Although I do not need the long cord now, it would have been great in other bathrooms.  Love the quiet .  It is replacing an old Brookstone that was very quiet but also pretty heavy.",1/14/2014,0.216819984,3,1.0,0.617183293,1.0,0.0,0.722488593
3583,5741,5741,52589310,RDX7KID85HWQV,B00APV7OWG,443954263,onei mk-ii air ionique hair dryer with ionic generator for professional blowouts,5,0,0,N,Y,Super quiet,"This is very, very quiet. It has the longest cord. I have ever seen on a dryer. I don't understand the ion thing.",1/14/2014,0.043005678,4,1.0,0.571076403,1.0,0.0,0.708781015
3584,5742,5742,13317519,RSZ3TZPEYG5SE,B000H0XV3G,963066492,vidal sassoon vs547 1875w tourmaline ceramic hair dryer,5,33,33,N,Y,Works like a charm!,"I considered shelling out some serious cash to buy a high end blow-dryer but then I realized that's stupid...and I'm cheap, so I bought this instead and I honestly could not be happier!  I have long hair (like to the middle of my back) and it's pretty thick and this dryer dries my hair in under 10 minutes.  My last dryer took FOR.EV.ER so to avoid getting stared down by my husband and watching the hate build in his eyes because I was taking so long to get ready and thus withholding whatever meal we are trying to go eat from him, I would just not bother drying and curling my hair and instead would just rock my natural fro but with this new dryer I can do my hair and still get out of the house quickly (relatively, anyway).<br /><br />I recommend this dryer highly!  No need to waste your hard earned cash on a high end dryer; this one does the job!",1/14/2014,0.205808825,4,1.0,0.614262416,2.486435419,0.576137759,0.815991581
3585,5745,5745,24406064,R1VTQCQL0KK24,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",5,0,0,N,Y,Best hairdryer hands down,This thing dries my hair super quick. Cuts my morning routine in half and my hair is way smoother since I bought this. Doesn't get super hot but very powerful!,1/14/2014,0.040168472,13,1.0,0.570323791,1.0,0.0,0.708557263
3586,5746,5746,51552154,R2UJA2X9MNO8OS,B00APV7OWG,443954263,onei mk-ii air ionique hair dryer with ionic generator for professional blowouts,5,0,0,N,Y,Onei MK hair Dryer,I never realized how much difference a good hair dryer makes on your hair!! I'm a cancer survivor and have been growing out my hair.  I needed a new hair dryer and I didn't want another one from the drugstore.  I started researching hair dryers on the internet and kept reading about the Onei hair dryer. I love the different settings and it's light weight in your hand. Just wish it had a retractable cord. It's a great medium priced product.  You certainly could pay a lot more for a hair dryer but the Onei is perfect!!,1/14/2014,0.437687658,5,1.0,0.675771804,1.0,0.0,0.739906957
3587,5747,5747,38053193,R3MNCJNNZK4JW5,B002NGMEVW,16483457,conair pro hair dryer,5,0,0,N,Y,Fast!,"My daughter has this dryer and it worked so well I wanted one! Fast, fast, fast, and I have a lot of hair!",1/13/2014,0.206572747,0,1.0,0.614465057,1.0,0.0,0.721680462
3588,5748,5748,26357923,R1LLKB034INO00,B000BBS636,560455235,conair yb075w pro yellowbird 1875-watt professional hair dryer,5,0,0,N,Y,Great dryer for home use,Been using this dryer for the past 6 months and it's works great. The hot setting is not &#34;burn your scalp hot&#34; but warm enough to dry your hair rapidly. Great for styling hair also.,1/13/2014,0.268307358,0,1.0,0.630841102,1.0,0.0,0.72654906
3589,5750,5750,39023624,R312CLKFQP2UF4,B0037MKQE8,107341965,conair 207p infinity tourmaline ceramic hair dryer,5,0,0,N,Y,Love this dryer,"This has the performance I was looking for.  I have fine, straight hair that I blowdry almost daily and this has the power to not only cut down my drying time but also makes it so I dont have to use the flat iron as much because it powers out the waves I do have.<br />I do sometimes hit the cool button by accident while drying because of where its located on the handle but I can live with that.<br />My sister had this dryer before me and I had to copy her.  The only con I would say is it doesnt get super hot but my daughter loves that about it when I blowdry her hair.",1/13/2014,-0.096276875,2,1.0,0.534129587,1.0,0.0,0.697796726
3590,5751,5751,32090305,R1GCHVXEI0DDGQ,B007O385QC,376749538,sunbeam hd3004-005 tourmaline 1875 watt folding hair dryer with retractable cord,5,0,0,N,Y,Its a hair dryer,Purchased based on reviews and two features:  folding handle and retracting cord.  Useful in the home and for travel. Performs as advertised and rated.,1/13/2014,0.268193744,0,1.0,0.630810964,1.0,0.0,0.7265401
3591,5752,5752,11106642,R3B1E5030L048R,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",5,0,0,N,Y,Great!,This hair dryer works well! I like its capacity while using it on my hair. i would recommend this product to any one who is looking for a simple dryer.,1/13/2014,0.269087931,1,1.0,0.631048161,1.0,0.0,0.726610618
3592,5754,5754,22637121,R2PKMOII7PMAB2,B000R80ZTQ,486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black",5,2,2,N,Y,My new favorite hair dryer,"I love this hair dryer!  It is quiet, there are 3 temperature settings, hot/warm/cold, and 2 speed settings.  I love the retracting cable, which allows for easy uncluttered storage.  I did have to get used to holding it securely while I pressed the button on the side to retract the cable, though, dropping it the first time, because I didn't have a good hold on it.  I had really long hair when I first got it, and then I cut my hair super short recently, so I have yet to figure out how the diffuser works.  I can't wait to try it for some wavier locks once my hair grows out.  This is definitely a good price for a great product!",1/13/2014,0.299425486,3,1.0,0.639095659,1.318080836,0.123287146,0.749197574
3593,5755,5755,46462481,R3JDO2D7C7TNTZ,B0009XH6VO,223051644,andis hangup 1600w wall mount hair dryer,5,0,0,N,Y,Blow dryer,This is the best gift my sis says she loves it thanks for this product it is a winner. Thanks again!,1/13/2014,0.215219226,2,1.0,0.616758667,1.0,0.0,0.722362352
3594,5757,5757,23198713,R3DM6ZYZ8P9LSO,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",5,1,1,N,Y,Size  Really a 4.5 star rating.,"I was looking for a travel hairdryer.  This is the ONLY hairdryer that I could find that had the retractable cord.  That does making packing much nicer along with the folding handle.  The handle just pulls down and pushes back up easily.  No buttons etc.  It does stay in place when using it.  Super duper drying power!<br />Product Dimensions: 4.1 x 8.1 x 6.1 inches ; 1.6 pounds<br />That said it is bigger and heavier than I wanted for travel but getting smaller like I have had in the past (and can't find) didn't work nearly as well.  I am one half star down because the size seems large for travel which would be the point of the design I would think.<br />All in all, its a great dryer and the best I have found for travel and function.",1/12/2014,0.545346034,14,1.0,0.704329827,1.150514998,0.058339145999999995,0.75795321
3595,5759,5759,44568695,RRN0AO6KVTD0B,B0037MFCHE,423960,infiniti by conair i series folding handle hair dryer,5,0,0,N,Y,Great While it Worked,"This is a good dryer while it lasts. Quiet, good heat, not too heavy. But I have owned it less than six months and yesterday it stopped producing heat, just blew cold air.",1/12/2014,0.283281337,4,1.0,0.634813178,1.0,0.0,0.727729958
3596,5760,5760,31506338,R3M64KKYYNKVO2,B000R80ZTQ,486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black",5,0,0,N,Y,Turbo hair dryer.,"Absolutely not complaints about this thing. Gives off lots of heat, has adjustments for everything and it retracts the cord when not in use.",1/12/2014,0.020358268,4,1.0,0.565068833,1.0,0.0,0.706994964
3597,5761,5761,13451788,RWKS2H5OQTT0W,B000R80ZTQ,486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black",5,0,0,N,Y,Fast Dry,The design is extremely well done with a fast dry and not that heavy.  The switches are out of the way and there no accidently switch off or temperature change.,1/12/2014,-0.033080808,5,1.0,0.550893305,1.0,0.0,0.70278058
3598,5762,5762,49202438,R18HKCC4AQOO3M,B000H0XV3G,963066492,vidal sassoon vs547 1875w tourmaline ceramic hair dryer,5,3,3,N,Y,Vidal Sasson Hair Dryer,I've had 2 Conair dryers which have failed me in the last couple of years....This has ION select so you can use this feature if you want or turn it off.,1/12/2014,-0.255652478,5,1.0,0.491852783,1.4515449930000002,0.175017439,0.713895689
3599,5763,5763,43177329,RWCPV7KABPH7G,B001UE7D2I,127343313,andis 1875-watt tourmaline ceramic ionic styling hair dryer,5,1,1,N,Y,Excellent for curly 3A --4B type hair,"This dryer is so easy to handle, dries your hair quickly without drying it out (like regular blow dryers do).  It also gets your hair pretty straight, so you only have to go over it with a ceramic flat iron for a more intense shine or control of the ends of your hair (curl or flip or bend, etc...)",1/12/2014,0.365473372,1,1.0,0.656615866,1.150514998,0.058339145999999995,0.743767849
3600,5764,5764,51310119,R1N657CTMD8MJI,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,5,2,2,N,Y,great hair dryer,This is a terrific unit. It has separate heat and power adjustments.  Can be strong or gentle. Dried my thick medium length hair in 3 minutes. Every bit as good as units costing 4x as much. Why would you buy anything else? My previous Conair lasted over 10 years.,1/12/2014,0.308243023,11,1.0,0.641434645,1.318080836,0.123287146,0.749892955
3601,5766,5766,26568864,RXH5MEVOYWEBP,B00092M2VO,238410319,andis 1875 watt professional ceramic ionic hair dryer,5,0,0,N,Y,Love it!!,"I love my Andis blow dryer!! This thing is great! It gets super hot, has good settings you can adjust if you don't want the hot feature, and it really is professional quality (even though I feel like ALL blow dryers say 'professional').  This has really been a staple, espically since trying to transition from relaxed to natural hair.  The cord could be a tad longer, but I would have a 30 foot cord on all my gadgets if possible so it may just be me.  I would recommend this dryer. I only use one nozzle for it though, I feel like the other nozzles it came with don't fit, however I could just be mixing them up because I've had so many blow dryers throughout the years.",1/11/2014,0.640148706,3,1.0,0.729477678,1.0,0.0,0.755873714
