,Unnamed: 0,Unnamed: 0.1,customer_id,review_id,product_id,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,score,export,Total score
470,795,795,17736240,R2EZWEW7PXCVTU,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,5,0,1,N,Y,Touch up,Just needed for a touch up<br />But works great!  Will keep<br />On hand if see another chip<br />To be fixed,1/21/2014,0.232078772,0.0,0.78
471,796,796,37295145,R7JYVC5V7H01R,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",4,5,5,N,Y,Just what I wanted,"This microwave isn't perfect but it's perfect for me. Some folks would think it's a little loud, both while running and the beeper. It takes a little longer to heat than larger units but that's to be expected. Those are minor issues for me. It's just the right size and fits nicely in the dead space of a corner. Has freed up counter top space. It heats frozen food just fine and that's all I use it for. If I were asked what needs improving, I'd like to be able to key in the heating time rather than push the button up and down. And backlighting for the buttons. Overall, it fits my needs.",1/21/2014,0.280715703,2.0,0.68
472,797,797,37446946,R2DUKAK9VR1KHF,B0073YCGPI,731025324,whirlpool wmh31017aw microwave,5,4,5,N,Y,Very happy,"My unit arrived quickly and in good order.  Took just a little time for my wife and I to mount this on the wall; the instructions were adequate for setting up the mounts etc.<br /><br />Been working perfectly, can't think of anything to complain about except there was another reviewer who commented on a design flaw of there being no proper cover to the exhaust vent on top; small items could fall into this area.  I would agree with them, though in my case there's nothing above that would fall into it.",1/19/2014,-0.2882361,0.0,0.78
473,798,798,15941495,R3OW21UERO3YBZ,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",5,4,4,N,Y,Fantastic space saver I was looking for!!!,"Oh my gosh!!! This is fantastic!! It saved sooooo much counter space. We have a family of 3 and it suits us perfectly. I had one of the big stainless microwaves, just took up so much counter space.<br />Only down side is you cannot type in a specific time for something to heat. You press the start button and it's automatic 30 seconds (press twice, 60...and so on) now that it's been a few weeks, I don't really miss the number bad. I'd rather save the space!!",1/19/2014,0.291996039,4.0,0.82
474,799,799,22367891,RZ9MBA5BZUHVY,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",5,7,8,N,Y,OMG! This thing is a knockout!!,"We've had the big 'ol &#34;over-the-range massive GE microwave that was powerful enough to cook a buffalo and was big enough to fit the beast inside but, when we redesigned our kitchen and put in a new pro-style stove and an elegant curved glass vent over it, that oversized radar box had to go! But what to get to replace it? Looked at all the allegedly compact countertop units and rejected every one of them -- &#34;compact&#34; they were not!<br /><br />And then we found this Whirlpool TV set, er, I mean microwave! Whomever designed this deserves a Nobel Prize for peace, physics and common sense!! It looks just like a cute little old school TV set. Imagine that! A cute microwave oven! But what's even better is how this thing disappears right into the corner of our new countertop. Somehow they figured out how to use the corner to their design advantage and here's the best: you can place a full-size 11&#34; dinner plate inside! How'd they do that??!!<br /><br />Negatives? Nothing terrible. Yes, it's only 750 watts vs the 1200 of our former &#34;beast-master&#34; machine but, as another reviewer said, just 'cause it fits a turkey and has the power to cook it doesn't mean ya should!! We use our microwave for vegetables, eggs, liquids, popcorn -- all of which the new cute Whirlpool TV/microwave thingee will do just fine. Takes an extra 15-30 seconds because of the lower power. That just gives me a little extra time to stare at this awesome box and marvel at how truly cool it is.<br /><br />And speaking of boxes, this is serious out-of-the-box thinking about appliances and how they fit into our lifestyles. Major kudos to Whirlpool for taking the initiative to see things a little different. Steve Jobs would have loved this microwave -- form and style perfectly matched with function. It's time for you other lazy manufacturers to up your game.<br /><br />Bottom line? Outstanding microwave!",1/19/2014,1.121931461,3.0,0.87
475,800,800,23595452,R2XFK5PNK6M6SS,B00DUZ8LBW,930071734,ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017,5,1,2,N,Y,Did the trick!,Made my 2005 Manufactured GE Spacemaker XL1800 work like new (man! there are a lot of different shells for the XL1800 depending on the year it was made!)! There was a small round diode-like item attached with 2-screws to the side of the original unit and not on the replacement. Simply moving this to the same location on the replacement and connecting things back up did the trick! I also replaced the small included diode that connects to the capacitor...why not? It was there.<br /><br />The whole deal took 2 1/2 hours start to finish - including remounting the unit above the range and going over to a neighbor (thanks neighbor!) to get help removing and remounting the microwave. Lots of videos on the web to help you along the way. Be patient and keep track of your screws!,1/16/2014,-0.039054672,0.0,0.77
476,801,801,47902616,R4HWP8PKM1MN4,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,5,2,2,N,Y,great product,This is a great product  Fixed my microwave like it was brand new  I would highly recommend it to anyone who has some paint chipping off the sides or top of their microwave,1/15/2014,0.252328212,1.0,0.8
477,803,803,45049226,R17NTD4IO6F622,B00EU7AMX4,991090482,ge pvm9179sfss profile 1.7 cu. ft. stainless steel over-the-range microwave - convection,5,19,21,N,Y,Love it,"This is a great microwave combination convection oven, the knob dial is actually very nice and initially was hesitant about getting it because of that, but now my wife and I truly love it",1/14/2014,0.277465938,0.0,0.85
478,804,804,10287626,R2LJRIVX8BEZ95,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,4,2,4,N,Y,super in a small size,all the feturers of the big microwaves in a compact size<br />the handle makes it easy to open without spilling food,1/14/2014,0.129867657,0.0,0.66
479,806,806,28026866,RUBOK7O88DIKI,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",5,3,3,N,Y,Best small microwave!,"We needed a small microwave when we moved into a small condo with very little counter space. Most of the reviews said this was the perfect solution and it is. It takes up very little room, plus it fits easily into a corner. It has a rotating glass tray that holds a standard size dinner plate. It's tall enough to fit a 16 ounce mug with room to spare, but it is shorter than many standard microwaves. It has digital controls that are very simple but work just fine. We're older and actually really appreciate that simplicity. Some things take longer to cook but not by much.<br />If you want all the bells and whistles and to be able to zap things quickly, this is not the microwave for you. On the other hand, if you need a smaller microwave that is easy to use and very sturdy I definitely recommend this one. We love it!",1/12/2014,0.759032611,3.0,0.83
480,808,808,16927960,R2EMLEIZCHRFFG,B000W3JHHM,943347999,pem31smss ge profile spacemaker countertop microwave oven stainless steel,5,0,0,N,Y,perfect fit,"We needed a microwave that was not very deep and a bit wider to fit in our cabinet. We struggled to find the right dimensions for our built in cabinet cubby. This one is a perfect fit. I was concerned it would not be powerful enough since the watts are lower than many others, so far it has worked great for our needs. Plus it looks great in the space.",1/9/2014,0.296332213,0.0,0.78
481,809,809,52135273,R3GVR7JL38HGCD,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,4,2,2,N,Y,As others have said...,"We don't use a microwave all that much and didn't want to invest counter space in one.<br /><br />With a teenager who is now heating things up for himself, it made sense to get one and this small-footprint model seemed to be a good fit.  It handles our largest dinner plate and seems to heat things well.  It is s little taller than it looks in the picture, but it fits our family's needs quite well.",1/9/2014,0.367773422,0.0,0.67
482,810,810,10790128,R3ALI4LCVYF0P1,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",5,1,1,N,Y,Great Product,We needed to create a little more space on the kitchen counter and this unit was perfect.  Nice looking machine and tucks into a corner.  Would recommend to others.,1/8/2014,0.134908489,4.0,0.78
483,813,813,2210952,R1Y4S6T63WNKNI,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,5,2,2,N,Y,Nice Microwave w/glass turntable,"Chosen for it's size, this microwave is pretty perfect for us. We use it for simple warm ups and reheating. It works great.<br /><br />It is surprisingly very heavy. Arrived very well packaged.<br /><br />I love how it sits back in the corner of the counter with the curved back.",1/8/2014,0.42822564,1.0,0.81
484,814,814,41724295,R2BDGE7CPY0IBD,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,4,121,133,N,Y,fits the space,"We needed this size and the Danby works.  The controls are a little quirky, you have to put a &#34;0&#34; in front of the timer to set minutes but not all the time...  took some getting used to.  The only real design flaw is that, unlike most microwaves where you push a button and the door pops open, you have to pull the handle on this one.  And the machine is so small and light that you need two hand to open the door or the whole thing moves around and doesn't open.  This can be a pain.  But if you need this size, the cooking is fine.",1/6/2014,0.152603508,2.0,0.75
485,817,817,45327646,R17H2H5K17JF45,B007XZ8FNO,565072108,lg over-the-range microwave oven with 300 cfm venting system,4,5,7,N,Y,HAPPY,Verry good appliance don't have any of the issues i saw posted before i bought it only one thing should warn buyers it is a green appliance so no in microwave light sorry but other than that works like a charm.,1/3/2014,0.063305213,0.0,0.67
486,819,819,24483554,R3F50TVGCAJDH3,B001QFYDSI,295520151,sharp microwave drawer oven,5,0,0,N,Y,Sharp Microwave Drawer Oven - Stainless Steel,This is an excellent Microwave and very big.  I am so very pleased with this product.  I think it is the favorite of my Grand kids in the kitchen!,1/1/2014,0.165799182,2.0,0.78
487,820,820,16907059,R11LSQHP3G1XGT,B00012ORSS,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,5,0,0,N,Y,Sharp R-1405 Microwave,"We picked this microwave primarily for its dimensions (we needed one with a short height). We are very pleased with this model since it is easy to use, works well and is very quiet. It's not loaded with features but has been a pleasure use over the last few months that we've owned it.",1/1/2014,0.34561808200000005,1.0,0.79
488,822,822,16790391,R2SJ3QQ4EUXER0,B00EU7AMX4,991090482,ge pvm9179sfss profile 1.7 cu. ft. stainless steel over-the-range microwave - convection,4,9,13,N,Y,Love it,I had to  order 3 of these because the first two arrived damaged. After the third one was installed it looks great and works great. I got it just before Thanksgiving so I used it as an oven so I then had two ovens which came in very handy.,12/28/2013,0.098991709,,0.68
489,823,823,40124327,R3BHJIM18LRQ28,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,5,2,3,N,Y,perfect size,after reading either terrible or &#34;hit and miss&#34; reviews of other small footprint microwaves with &#34;handle doors&#34; rather than &#34;push button&#34; I came across this from Whirlpool..It had GREAT reviews so I tried it for our new granite countertop (didn't want to use up much space)... it is PERFECT!!,12/27/2013,0.346648564,,0.8
490,825,825,14264360,R1HWLALX1RAPXX,B00012ORSS,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,5,1,2,N,Y,Purchased for dimensions,The unit was purchased to replace an old whirlpool unit that had performed flawlessly for 20 years. Although none of the holes lined up the Sharp unit fit perfectly into the space above our cooktop. So far the unit has performed as advertised.,12/26/2013,-0.032368813999999996,,0.77
